vendor,family,segment,codename,arch,model,model_full,cores,p_cores,e_cores,threads,base_clock,boost_clock,all_core_boost,l2_cache,l3_cache,tdp,tdp_config_up,process,socket,socket_count,pcie_gen,pcie_lanes,mem_type,mem_channels,mem_speed,mem_max_capacity,ecc,cxl,upi_links,igpu_model,igpu_cores,igpu_clock,npu_tops,launch_date,launch_price_usd,part_number,source_url,source_tier,confidence,notes
AMD,EPYC,datacenter,Naples,Zen 1,EPYC 7351P,AMD EPYC 7351P,16,,,32,2.40 GHz,2.90 GHz,,,64 MB,170W,,GlobalFoundries 14nm,SP3,1,3.0,128,DDR4,8,DDR4-2666,2 TB,yes,no,,,,,,2017-Q2,900,,https://www.cpu-monkey.com/en/cpu-amd_epyc_7351p,3,high,
AMD,EPYC,datacenter,Naples,Zen 1,EPYC 7371,AMD EPYC 7371,16,,,32,3.10 GHz,3.80 GHz,,,64 MB,200W,,GlobalFoundries 14nm,SP3,2,3.0,128,DDR4,8,DDR4-2666,2 TB,yes,no,,,,,,2017-Q2,,,https://www.servethehome.com/amd-epyc-7371-review-now-the-fastest-16-core-cpu/,3,high,Some retailer listings show 200W TDP variant; 170W is the AMD-spec default cited by ServeTheHome launch coverage. | tdp corrected in audit
AMD,EPYC,datacenter,Naples,Zen 1,EPYC 7401,AMD EPYC 7401,24,,,48,2.00 GHz,3.00 GHz,,,64 MB,170W,,GlobalFoundries 14nm,SP3,2,3.0,128,DDR4,8,DDR4-2666,2 TB,yes,no,,,,,,2017-Q2,1450,,https://www.cpu-monkey.com/en/cpu-amd_epyc_7401,3,high,
AMD,EPYC,datacenter,Naples,Zen 1,EPYC 7401P,AMD EPYC 7401P,24,,,48,2.00 GHz,3.00 GHz,,,64 MB,170W,,GlobalFoundries 14nm,SP3,1,3.0,128,DDR4,8,DDR4-2666,2 TB,yes,no,,,,,,2017-Q2,1450,,https://www.cpu-monkey.com/en/cpu-amd_epyc_7401p,3,high,
AMD,EPYC,datacenter,Naples,Zen 1,EPYC 7451,AMD EPYC 7451,24,,,48,2.30 GHz,3.20 GHz,,,64 MB,180W,,GlobalFoundries 14nm,SP3,2,3.0,128,DDR4,8,DDR4-2666,2 TB,yes,no,,,,,,2017-Q2,2400,,https://www.cpu-monkey.com/en/cpu-amd_epyc_7451,3,high,
AMD,EPYC,datacenter,Naples,Zen 1,EPYC 7501,AMD EPYC 7501,32,,,64,2.00 GHz,3.00 GHz,,,64 MB,170W,,GlobalFoundries 14nm,SP3,2,3.0,128,DDR4,8,DDR4-2666,2 TB,yes,no,,,,,,2017-Q2,2750,,https://www.cpu-monkey.com/en/cpu-amd_epyc_7501,3,high,
AMD,EPYC,datacenter,Naples,Zen 1,EPYC 7551,AMD EPYC 7551,32,,,64,2.00 GHz,3.00 GHz,,,64 MB,180W,,GlobalFoundries 14nm,SP3,2,3.0,128,DDR4,8,DDR4-2666,2 TB,yes,no,,,,,,2017-Q2,3200,,https://www.cpu-monkey.com/en/cpu-amd_epyc_7551,3,high,
AMD,EPYC,datacenter,Naples,Zen 1,EPYC 7551P,AMD EPYC 7551P,32,,,64,2.00 GHz,3.00 GHz,,,64 MB,180W,,GlobalFoundries 14nm,SP3,1,3.0,128,DDR4,8,DDR4-2666,2 TB,yes,no,,,,,,2017-Q2,2100,,https://www.cpu-monkey.com/en/cpu-amd_epyc_7551p,3,high,
AMD,EPYC,datacenter,Naples,Zen 1,EPYC 7601,AMD EPYC 7601,32,,,64,2.20 GHz,3.20 GHz,,,64 MB,180W,,GlobalFoundries 14nm,SP3,2,3.0,128,DDR4,8,DDR4-2666,2 TB,yes,no,,,,,,2017-Q2,4200,,https://www.cpu-monkey.com/en/cpu-amd_epyc_7601,3,high,
AMD,mi8,datacenter,Polaris 10,Polaris (GCN 4),MI6,AMD Radeon Instinct MI6,36,,,,1.12 GHz,1.23 GHz,,2 MB,,150W,,14 nm,,,3.0,16,GDDR5,,224 GB/s,16 GB,,,,,,,,2017-06-20,,,https://cputronic.com/en/gpu/amd-radeon-instinct-mi6,3,medium,"5.7 TFLOPS FP16/FP32; FP64 358 GFLOPS; single-slot passive server card, MxGPU virtualization support; targeted at inference/edge-training rather than training"
AMD,EPYC,datacenter,Rome,Zen 2,EPYC 7232P,AMD EPYC 7232P,8,,,16,3.10 GHz,3.20 GHz,,,32 MB,120W,,TSMC 7nm,SP3,1,4.0,128,DDR4,8,DDR4-3200,4 TB,yes,no,,,,,,2019-Q3,,,https://en.wikichip.org/wiki/amd/epyc/7232p,1,high,4-channel memory-optimized SKU; all 8 DDR4 channels/16 DIMMs can be populated but only 4-channel bandwidth is available.
AMD,EPYC,datacenter,Rome,Zen 2,EPYC 7252,AMD EPYC 7252,8,,,16,3.10 GHz,3.20 GHz,,,64 MB,120W,,TSMC 7nm,SP3,2,4.0,128,DDR4,8,DDR4-2666,4 TB,yes,no,,,,,,2019-Q3,,,https://www.thomas-krenn.com/en/wiki/AMD_EPYC_7002_Rome,3,high,base_clock corrected in audit
AMD,EPYC,datacenter,Rome,Zen 2,EPYC 7262,AMD EPYC 7262,8,,,16,3.20 GHz,3.40 GHz,,,128 MB,155W,,TSMC 7nm,SP3,2,4.0,128,DDR4,8,DDR4-3200,4 TB,yes,no,,,,,,2019-Q3,,,https://www.thomas-krenn.com/en/wiki/AMD_EPYC_7002_Rome,3,medium,"8-core SKU with full 128MB L3 (cache-heavy variant), confirmed via family table."
AMD,EPYC,datacenter,Rome,Zen 2,EPYC 7272,AMD EPYC 7272,12,,,24,2.90 GHz,3.20 GHz,,,64 MB,120W,,TSMC 7nm,SP3,2,4.0,128,DDR4,8,DDR4-2666,4 TB,yes,no,,,,,,2019-Q3,,,https://www.thomas-krenn.com/en/wiki/AMD_EPYC_7002_Rome,3,high,base_clock corrected in audit
AMD,EPYC,datacenter,Rome,Zen 2,EPYC 7282,AMD EPYC 7282,16,,,32,2.80 GHz,3.20 GHz,,,64 MB,120W,,TSMC 7nm,SP3,2,4.0,128,DDR4,8,DDR4-2666,4 TB,yes,no,,,,,,2019-Q3,,,https://www.thomas-krenn.com/en/wiki/AMD_EPYC_7002_Rome,3,high,base_clock corrected in audit
AMD,EPYC,datacenter,Rome,Zen 2,EPYC 7302,AMD EPYC 7302,16,,,32,3.00 GHz,3.30 GHz,,,128 MB,155W,,TSMC 7nm,SP3,2,4.0,128,DDR4,8,DDR4-3200,4 TB,yes,no,,,,,,2019-Q3,,,https://www.thomas-krenn.com/en/wiki/AMD_EPYC_7002_Rome,3,high,base_clock corrected in audit
AMD,EPYC,datacenter,Rome,Zen 2,EPYC 7302P,AMD EPYC 7302P,16,,,32,3.00 GHz,3.30 GHz,,,128 MB,155W,,TSMC 7nm,SP3,1,4.0,128,DDR4,8,DDR4-3200,4 TB,yes,no,,,,,,2019-Q3,,,https://en.wikichip.org/wiki/amd/epyc/7302p,1,high,"Base clock (3.0GHz) differs slightly from non-P 7302 (2.8GHz) per WikiChip; this is a genuine SKU difference, not an error."
AMD,EPYC,datacenter,Rome,Zen 2,EPYC 7352,AMD EPYC 7352,24,,,48,2.30 GHz,3.20 GHz,,,128 MB,155W,,TSMC 7nm,SP3,2,4.0,128,DDR4,8,DDR4-3200,4 TB,yes,no,,,,,,2019-Q3,,,https://www.thomas-krenn.com/en/wiki/AMD_EPYC_7002_Rome,3,medium,
AMD,EPYC,datacenter,Rome,Zen 2,EPYC 7402,AMD EPYC 7402,24,,,48,2.80 GHz,3.35 GHz,,,128 MB,180W,,TSMC 7nm,SP3,2,4.0,128,DDR4,8,DDR4-3200,4 TB,yes,no,,,,,,2019-Q3,,,https://www.thomas-krenn.com/en/wiki/AMD_EPYC_7002_Rome,3,medium,
AMD,EPYC,datacenter,Rome,Zen 2,EPYC 7402P,AMD EPYC 7402P,24,,,48,2.80 GHz,3.35 GHz,,,128 MB,180W,,TSMC 7nm,SP3,1,4.0,128,DDR4,8,DDR4-3200,4 TB,yes,no,,,,,,2019-Q3,,,https://en.wikichip.org/wiki/amd/epyc/7402p,1,high,
AMD,EPYC,datacenter,Rome,Zen 2,EPYC 7452,AMD EPYC 7452,32,,,64,2.35 GHz,3.35 GHz,,,128 MB,155W,,TSMC 7nm,SP3,2,4.0,128,DDR4,8,DDR4-3200,4 TB,yes,no,,,,,,2019-Q3,,,https://www.thomas-krenn.com/en/wiki/AMD_EPYC_7002_Rome,3,medium,
AMD,EPYC,datacenter,Rome,Zen 2,EPYC 7502,AMD EPYC 7502,32,,,64,2.50 GHz,3.35 GHz,,,128 MB,180W,,TSMC 7nm,SP3,2,4.0,128,DDR4,8,DDR4-3200,4 TB,yes,no,,,,,,2019-Q3,,,https://en.wikichip.org/wiki/amd/epyc/7502,1,medium,"Source conflict: one summarized table row incorrectly grouped 7502/7502P with 64-core/256MB figures (likely a table-parsing error conflated with 7702P row); corroborated figure from WikiChip/ServeTheHome/cpu-world is 32 cores, 128MB L3, 180W. Used the corroborated value."
AMD,EPYC,datacenter,Rome,Zen 2,EPYC 7502P,AMD EPYC 7502P,32,,,64,2.50 GHz,3.35 GHz,,,128 MB,180W,,TSMC 7nm,SP3,1,4.0,128,DDR4,8,DDR4-3200,4 TB,yes,no,,,,,,2019-Q3,,,https://en.wikichip.org/wiki/amd/epyc/7502p,1,high,
AMD,EPYC,datacenter,Rome,Zen 2,EPYC 7532,AMD EPYC 7532,32,,,64,2.40 GHz,3.30 GHz,,,256 MB,200W,,TSMC 7nm,SP3,2,4.0,128,DDR4,8,DDR4-3200,4 TB,yes,no,,,,,,2019-Q3,2380,,https://en.wikichip.org/wiki/amd/epyc/7532,1,high,
AMD,EPYC,datacenter,Rome,Zen 2,EPYC 7542,AMD EPYC 7542,32,,,64,2.90 GHz,3.40 GHz,,,128 MB,225W,,TSMC 7nm,SP3,2,4.0,128,DDR4,8,DDR4-3200,4 TB,yes,no,,,,,,2019-Q3,,,https://www.thomas-krenn.com/en/wiki/AMD_EPYC_7002_Rome,3,medium,
AMD,EPYC,datacenter,Rome,Zen 2,EPYC 7552,AMD EPYC 7552,48,,,96,2.20 GHz,3.35 GHz,,,192 MB,200W,,TSMC 7nm,SP3,2,4.0,128,DDR4,8,DDR4-3200,4 TB,yes,no,,,,,,2019-Q3,,,https://www.thomas-krenn.com/en/wiki/AMD_EPYC_7002_Rome,3,medium,
AMD,EPYC,datacenter,Rome,Zen 2,EPYC 7642,AMD EPYC 7642,48,,,96,2.40 GHz,3.40 GHz,,,256 MB,225W,,TSMC 7nm,SP3,2,4.0,128,DDR4,8,DDR4-3200,4 TB,yes,no,,,,,,2019-Q3,,,https://www.hyperscalers.com/index.php?route=product%2Fproduct&product_id=431,3,high,l3_cache corrected in audit
AMD,EPYC,datacenter,Rome,Zen 2,EPYC 7662,AMD EPYC 7662,64,,,128,2.00 GHz,3.35 GHz,,,256 MB,225W,,TSMC 7nm,SP3,2,4.0,128,DDR4,8,DDR4-3200,4 TB,yes,no,,,,,,2019-Q3,,,https://www.tomshardware.com/news/amd-epyc-7662-epyc-7532,3,medium,
AMD,EPYC,datacenter,Rome,Zen 2,EPYC 7702,AMD EPYC 7702,64,,,128,2.00 GHz,3.35 GHz,,,256 MB,200W,,TSMC 7nm,SP3,2,4.0,128,DDR4,8,DDR4-3200,4 TB,yes,no,,,,,,2019-Q3,,,https://www.amd.com/en/products/processors/server/epyc/7002-series.html,3,medium,Clocks/TDP taken from confirmed 7702P (identical non-P sibling per AMD convention); not independently re-verified for 7702.
AMD,EPYC,datacenter,Rome,Zen 2,EPYC 7702P,AMD EPYC 7702P,64,,,128,2.00 GHz,3.35 GHz,,,256 MB,200W,,TSMC 7nm,SP3,1,4.0,128,DDR4,8,DDR4-3200,4 TB,yes,no,,,,,,2019-Q3,,,https://www.amd.com/en/products/processors/server/epyc/7002-series.html,3,high,
AMD,EPYC,datacenter,Rome,Zen 2,EPYC 7742,AMD EPYC 7742,64,,,128,2.25 GHz,3.40 GHz,,,256 MB,225W,240W,TSMC 7nm,SP3,2,4.0,128,DDR4,8,DDR4-3200,4 TB,yes,no,,,,,,2019-Q3,,,https://en.wikichip.org/wiki/amd/epyc/7742,1,high,
AMD,EPYC,datacenter,Rome,Zen 2,EPYC 7F32,AMD EPYC 7F32,8,,,16,3.70 GHz,3.90 GHz,,,128 MB,180W,,TSMC 7nm,SP3,2,4.0,128,DDR4,8,DDR4-3200,4 TB,yes,no,,,,,,2019-Q3,,,https://www.servethehome.com/amd-epyc-7f32-benchmarks-and-review/,3,medium,Frequency-optimized F-series SKU; each core gets its own 16MB L3 slice.
AMD,EPYC,datacenter,Rome,Zen 2,EPYC 7F52,AMD EPYC 7F52,16,,,32,3.50 GHz,3.90 GHz,,,256 MB,240W,,TSMC 7nm,SP3,2,4.0,128,DDR4,8,DDR4-3200,4 TB,yes,no,,,,,,2019-Q3,,,https://www.servethehome.com/amd-epyc-7f52-benchmarks-review-and-market-perspective/2/,3,medium,Frequency-optimized F-series SKU with full 256MB L3 complement (2 cores active per die across 8 dies).
AMD,EPYC,datacenter,Rome,Zen 2,EPYC 7F72,AMD EPYC 7F72,24,,,48,3.20 GHz,3.70 GHz,,,192 MB,240W,,TSMC 7nm,SP3,2,4.0,128,DDR4,8,DDR4-3200,4 TB,yes,no,,,,,,2019-Q3,,,https://www.servethehome.com/amd-epyc-7f72-benchmarks-and-review/,3,medium,Frequency-optimized F-series SKU; 2 cores active per CCX (vs 3 on 7402) giving more L3 per core.
AMD,EPYC,datacenter,Rome,Zen 2,EPYC 7H12,AMD EPYC 7H12,64,,,128,2.60 GHz,3.30 GHz,,,256 MB,280W,,TSMC 7nm,SP3,2,4.0,128,DDR4,8,DDR4-3200,4 TB,yes,no,,,,,,2019-Q3,,,https://www.servethehome.com/amd-epyc-7h12-review-the-supercomputer-epyc/,3,medium,Specially-binned HPC SKU intended for liquid-cooled deployments (e.g. Cray supercomputers); not broadly retail-available.
AMD,EPYC,datacenter,Siena,Zen 4c,EPYC 8024P,AMD EPYC 8024P,8,,,16,2.40 GHz,3.00 GHz,,,,90W,90W,TSMC 5nm,SP6,1,5.0,96,DDR5,6,DDR5-4800,1.152 TB,yes,yes,,,,,,2023-Q3,409,,https://www.guru3d.com/story/amd-epyc-8004-series-siena-processors-specifications-and-anticipated-features/,3,medium,cTDP configurable down to 70W per Guru3D.
AMD,EPYC,datacenter,Siena,Zen 4c,EPYC 8024PN,AMD EPYC 8024PN,8,,,16,2.05 GHz,3.00 GHz,,,,80W,,TSMC 5nm,SP6,1,5.0,96,DDR5,6,DDR5-4800,1.152 TB,yes,yes,,,,,,2023-Q3,525,,https://www.tomshardware.com/news/amd-launches-epyc-8004-series-siena-cpus-up-to-64-zen-4c-cores,3,medium,"NEBS-friendly variant, fixed TDP."
AMD,EPYC,datacenter,Siena,Zen 4c,EPYC 8124P,AMD EPYC 8124P,16,,,32,2.45 GHz,3.00 GHz,,,,125W,,TSMC 5nm,SP6,1,5.0,96,DDR5,6,DDR5-4800,1.152 TB,yes,yes,,,,,,2023-Q3,639,,https://www.topcpu.net/en/cpu/epyc-8124p,3,medium,
AMD,EPYC,datacenter,Siena,Zen 4c,EPYC 8124PN,AMD EPYC 8124PN,16,,,32,2.00 GHz,3.00 GHz,,,,100W,,TSMC 5nm,SP6,1,5.0,96,DDR5,6,DDR5-4800,1.152 TB,yes,yes,,,,,,2023-Q3,790,,https://www.tomshardware.com/news/amd-launches-epyc-8004-series-siena-cpus-up-to-64-zen-4c-cores,3,medium,"NEBS-friendly variant, fixed TDP."
AMD,EPYC,datacenter,Siena,Zen 4c,EPYC 8224P,AMD EPYC 8224P,24,,,48,2.55 GHz,3.00 GHz,,,,160W,,TSMC 5nm,SP6,1,5.0,96,DDR5,6,DDR5-4800,1.152 TB,yes,yes,,,,,,2023-Q3,855,,https://www.tomshardware.com/news/amd-launches-epyc-8004-series-siena-cpus-up-to-64-zen-4c-cores,3,medium,
AMD,EPYC,datacenter,Siena,Zen 4c,EPYC 8224PN,AMD EPYC 8224PN,24,,,48,2.00 GHz,3.00 GHz,,,,120W,,TSMC 5nm,SP6,1,5.0,96,DDR5,6,DDR5-4800,1.152 TB,yes,yes,,,,,,2023-Q3,1105,,https://www.tomshardware.com/news/amd-launches-epyc-8004-series-siena-cpus-up-to-64-zen-4c-cores,3,medium,"NEBS-friendly variant, fixed TDP."
AMD,EPYC,datacenter,Siena,Zen 4c,EPYC 8324P,AMD EPYC 8324P,32,,,64,2.65 GHz,3.00 GHz,,,,180W,,TSMC 5nm,SP6,1,5.0,96,DDR5,6,DDR5-4800,1.152 TB,yes,yes,,,,,,2023-Q3,1895,,https://www.topcpu.net/en/cpu/amd-epyc-8324p,3,medium,
AMD,EPYC,datacenter,Siena,Zen 4c,EPYC 8324PN,AMD EPYC 8324PN,32,,,64,2.05 GHz,3.00 GHz,,,,130W,,TSMC 5nm,SP6,1,5.0,96,DDR5,6,DDR5-4800,1.152 TB,yes,yes,,,,,,2023-Q3,2125,,https://www.tomshardware.com/news/amd-launches-epyc-8004-series-siena-cpus-up-to-64-zen-4c-cores,3,medium,"NEBS-friendly variant, fixed TDP."
AMD,EPYC,datacenter,Siena,Zen 4c,EPYC 8434P,AMD EPYC 8434P,48,,,96,2.50 GHz,3.00 GHz,,,,200W,,TSMC 5nm,SP6,1,5.0,96,DDR5,6,DDR5-4800,1.152 TB,yes,yes,,,,,,2023-Q3,2700,,https://www.tomshardware.com/news/amd-launches-epyc-8004-series-siena-cpus-up-to-64-zen-4c-cores,3,medium,
AMD,EPYC,datacenter,Siena,Zen 4c,EPYC 8434PN,AMD EPYC 8434PN,48,,,96,2.00 GHz,3.00 GHz,,,,155W,,TSMC 5nm,SP6,1,5.0,96,DDR5,6,DDR5-4800,1.152 TB,yes,yes,,,,,,2023-Q3,,,https://www.tomshardware.com/news/amd-launches-epyc-8004-series-siena-cpus-up-to-64-zen-4c-cores,3,medium,"NEBS-friendly variant, fixed TDP."
AMD,EPYC,datacenter,Siena,Zen 4c,EPYC 8534P,AMD EPYC 8534P,64,,,128,2.30 GHz,3.10 GHz,,,,200W,,TSMC 5nm,SP6,1,5.0,96,DDR5,6,DDR5-4800,1.152 TB,yes,yes,,,,,,2023-Q3,4950,100-000000875,https://smicro.eu/amd-epyc-siena-8534p-64c-128t-2-30-ghz-3-10-ghz-200-w-100-000000875-1,3,high,
AMD,EPYC,datacenter,Siena,Zen 4c,EPYC 8534PN,AMD EPYC 8534PN,64,,,128,2.00 GHz,3.10 GHz,,,,175W,,TSMC 5nm,SP6,1,5.0,96,DDR5,6,DDR5-4800,1.152 TB,yes,yes,,,,,,2023-Q3,5450,,https://www.amd.com/en/products/processors/server/epyc/4th-generation-9004-and-8004-series/amd-epyc-8534pn.html,1,high,"NEBS-friendly variant, -5C to 85C operating range, fixed (non-configurable) TDP."
AMD,EPYC,datacenter,Turin,Zen 5,EPYC 9015,AMD EPYC 9015,8,,,16,3.60 GHz,4.10 GHz,,,64 MB,125W,,,SP5,1-2,5.0,128,DDR5,12,,,yes,yes,,,,,,2024-Q4,,,https://www.servethehome.com/amd-epyc-9005-turin-turns-transcendent-performance-solidigm-broadcom/,3,medium,MSRP $527 per STH.
AMD,EPYC,datacenter,Turin,Zen 5,EPYC 9115,AMD EPYC 9115,16,,,32,2.60 GHz,,,,64 MB,,,,SP5,1-2,5.0,128,DDR5,12,,,yes,yes,,,,,,2024-Q4,,,https://www.newegg.com/amd-epyc-9115-socket-sp5/p/N82E16819113865,3,medium,Boost clock and TDP not corroborated; left blank.
AMD,EPYC,datacenter,Turin,Zen 5,EPYC 9135,AMD EPYC 9135,16,,,32,3.65 GHz,,,,64 MB,,,,SP5,1-2,5.0,128,DDR5,12,,,yes,yes,,,,,,2024-Q4,,,https://www.newegg.com/amd-epyc-9135-socket-sp5/p/N82E16819113864,3,medium,Boost clock and TDP not corroborated; left blank.
AMD,EPYC,datacenter,Turin,Zen 5,EPYC 9175F,AMD EPYC 9175F,16,,,32,,5.00 GHz,,,512 MB,320W,,,SP5,1-2,5.0,128,DDR5,12,,,yes,yes,,,,,,2024-Q4,,,https://www.servethehome.com/amd-epyc-9005-turin-turns-transcendent-performance-solidigm-broadcom/,3,medium,"Priced $4,256 per STH; base clock not corroborated."
AMD,EPYC,datacenter,Turin,Zen 5,EPYC 9255,AMD EPYC 9255,24,,,48,3.25 GHz,,,,128 MB,,,,SP5,1-2,5.0,128,DDR5,12,,,yes,yes,,,,,,2024-Q4,,,https://www.newegg.com/amd-epyc-9255-socket-sp5/p/N82E16819113863,3,medium,Boost clock and TDP not corroborated; left blank.
AMD,EPYC,datacenter,Turin,Zen 5,EPYC 9275F,AMD EPYC 9275F,24,,,48,4.10 GHz,,,,256 MB,,,,SP5,1-2,5.0,128,DDR5,12,,,yes,yes,,,,,,2024-Q4,,,https://www.newegg.com/amd-epyc-9275f-socket-sp5/p/N82E16819113870,3,medium,Boost clock and TDP not corroborated; left blank.
AMD,EPYC,datacenter,Turin,Zen 5,EPYC 9335,AMD EPYC 9335,32,,,64,3.00 GHz,4.40 GHz,,,128 MB,210W,,TSMC 4nm,SP5,1-2,5.0,128,DDR5,12,DDR5-6000,6 TB,yes,yes,,,,,,2024-Q4,,100-000001149,https://www.centralcomputer.com/amd-epyc-9335-32c-64t-3-0ghz-processor-4-4ghz-boost-tray-128-mb-l3-cache-210w-tdp-100-000001149.html,3,high,
AMD,EPYC,datacenter,Turin,Zen 5,EPYC 9355,AMD EPYC 9355,32,,,64,3.55 GHz,4.40 GHz,4.20 GHz,,256 MB,280W,300W,TSMC 4nm,SP5,1-2,5.0,128,DDR5,12,DDR5-6000,6 TB,yes,yes,,,,,,2024-Q4,,100-000001148,https://www.centralcomputer.com/amd-epyc-9355-32c-64t-3-55ghz-processor-4-4ghz-boost-tray-256-mb-l3-cache-280w-tdp-100-000001148.html,3,high,
AMD,EPYC,datacenter,Turin,Zen 5,EPYC 9355P,AMD EPYC 9355P,32,,,64,3.55 GHz,,,,256 MB,280W,,TSMC 4nm,SP5,1-2,5.0,128,DDR5,12,DDR5-6000,6 TB,yes,yes,,,,,,2024-Q4,,,https://ibfusion.com/amd-epyc/amd-epyc-9355p/,3,medium,Boost clock not independently corroborated.
AMD,EPYC,datacenter,Turin,Zen 5,EPYC 9365,AMD EPYC 9365,36,,,72,3.40 GHz,4.30 GHz,4.15 GHz,,192 MB,300W,300W,TSMC 4nm,SP5,1-2,5.0,128,DDR5,12,DDR5-6000,6 TB,yes,yes,,,,,,2024-Q4,,100-000001448,https://www.centralcomputer.com/amd-epyc-9365-36c-72t-3-4ghz-processor-4-3ghz-boost-tray-192-mb-l3-cache-300w-tdp-100-000001448.html,3,high,
AMD,EPYC,datacenter,Turin,Zen 5,EPYC 9375F,AMD EPYC 9375F,32,,,64,3.80 GHz,4.80 GHz,,,256 MB,320W,,TSMC 4nm,SP5,1-2,5.0,128,DDR5,12,DDR5-6400,6 TB,yes,yes,,,,,,2024-Q4,,,https://www.servethehome.com/amd-epyc-9005-turin-turns-transcendent-performance-solidigm-broadcom/,3,medium,"Priced $5,306 per STH."
AMD,EPYC,datacenter,Turin,Zen 5,EPYC 9455,AMD EPYC 9455,48,,,96,3.15 GHz,4.40 GHz,,,256 MB,300W,,TSMC 4nm,SP5,1-2,5.0,128,DDR5,12,DDR5-6400,6 TB,yes,yes,,,,,,2024-Q4,,100-000001542,https://www.centralcomputer.com/amd-epyc-9455-48c-96t-3-15ghz-processor-4-4ghz-boost-tray-256-mb-l3-cache-300w-tdp-100-000001542.html,3,high,
AMD,EPYC,datacenter,Turin,Zen 5,EPYC 9455P,AMD EPYC 9455P,48,,,96,,,,,256 MB,,,TSMC 4nm,SP5,1-2,5.0,128,DDR5,12,DDR5-6400,6 TB,yes,yes,,,,,,2024-Q4,,,https://www.newegg.com/amd-epyc-9455p-socket-sp5/p/N82E16819113874,3,medium,Clock/TDP not independently corroborated; left blank rather than assume same as non-P 9455.
AMD,EPYC,datacenter,Turin,Zen 5,EPYC 9475F,AMD EPYC 9475F,48,,,96,3.65 GHz,4.80 GHz,,,256 MB,,,,SP5,1-2,5.0,128,DDR5,12,,,yes,yes,,,,,,2024-Q4,,,https://www.newegg.com/amd-epyc-9475f-socket-sp5/p/N82E16819113868,3,medium,"TDP not corroborated from a reliable source; left blank. Priced ~$7,592 per STH."
AMD,EPYC,datacenter,Turin,Zen 5,EPYC 9535,AMD EPYC 9535,64,,,128,2.40 GHz,,,,256 MB,300W,,TSMC 4nm,SP5,1-2,5.0,128,DDR5,12,DDR5-6400,6 TB,yes,yes,,,,,,2024-Q4,,,https://www.newegg.com/amd-epyc-9535-socket-sp5/p/N82E16819113858,3,medium,"Base clock conflict: Newegg lists 2.4GHz, Lenovo ThinkSystem listing lists 2.2GHz base for same part. Used Newegg (matches AMD OPN convention); flagged medium confidence."
AMD,EPYC,datacenter,Turin,Zen 5,EPYC 9555,AMD EPYC 9555,64,,,128,3.20 GHz,,,,256 MB,,,TSMC 4nm,SP5,1-2,5.0,128,DDR5,12,DDR5-6400,6 TB,yes,yes,,,,,,2024-Q4,,,https://www.newegg.com/amd-epyc-9555-socket-sp5/p/N82E16819113857,3,medium,Boost clock and TDP not corroborated; left blank.
AMD,EPYC,datacenter,Turin,Zen 5,EPYC 9555P,AMD EPYC 9555P,64,,,128,3.20 GHz,,,,256 MB,,,TSMC 4nm,SP5,1-2,5.0,128,DDR5,12,DDR5-6400,6 TB,yes,yes,,,,,,2024-Q4,,,https://www.newegg.com/amd-epyc-9555p-socket-sp5/p/N82E16819113873,3,medium,Boost clock and TDP not corroborated; left blank.
AMD,EPYC,datacenter,Turin,Zen 5,EPYC 9565,AMD EPYC 9565,72,,,144,,,,,384 MB,400W,,TSMC 4nm,SP5,1-2,5.0,128,DDR5,12,DDR5-6400,6 TB,yes,yes,,,,,,2024-Q4,,,https://www.newegg.com/amd-epyc-9565-socket-sp5/p/N82E16819113856,3,medium,Base/boost clock conflicting across secondary sources (3.1-3.15GHz range cited but ambiguous with 9455 data); left blank pending tier-1 confirmation.
AMD,EPYC,datacenter,Turin,Zen 5,EPYC 9575F,AMD EPYC 9575F,64,,,128,3.30 GHz,5.00 GHz,,,256 MB,400W,,TSMC 4nm,SP5,1-2,5.0,128,DDR5,12,DDR5-6400,6 TB,yes,yes,,,,,,2024-Q4,,,https://www.servethehome.com/amd-epyc-9005-turin-turns-transcendent-performance-solidigm-broadcom/,3,medium,"F-series frequency-optimized SKU for GPU host nodes; STH-reported price $11,791."
AMD,EPYC,datacenter,Turin,Zen 5,EPYC 9655,AMD EPYC 9655,96,,,192,2.60 GHz,,,,384 MB,400W,,TSMC 4nm,SP5,1-2,5.0,128,DDR5,12,DDR5-6400,6 TB,yes,yes,,,,,,2024-Q4,,,https://www.newegg.com/amd-epyc-9655-socket-sp5/p/N82E16819113854,3,medium,Boost clock not corroborated from a tier-1 source; left blank.
AMD,EPYC,datacenter,Turin,Zen 5,EPYC 9655P,AMD EPYC 9655P,96,,,192,2.60 GHz,,,,384 MB,,,TSMC 4nm,SP5,1-2,5.0,128,DDR5,12,DDR5-6400,6 TB,yes,yes,,,,,,2024-Q4,,,https://www.newegg.com/amd-epyc-9655p-socket-sp5/p/N82E16819113872,3,medium,"Single-socket P-series; TDP/boost not corroborated, left blank."
